produto_id,date,time,nome_produto,valor,categoria,status,departamento
1,2026-02-03,06:23:28,Camiseta Básica Algodão,2258.42,Edição Especial,cancelado,Esportes
26,2026-02-03,07:40:57,Shampoo Reparação 500ml,1118.75,Importado,em baixa,Eletrônicos
4,2026-02-03,20:27:46,Smartwatch Fitness Pro,1984.06,Básico,em baixa,Esportes
18,2026-02-03,13:21:15,Organizador de Cabos,668.32,Importado,cancelado,Esportes
3,2026-02-03,17:21:54,Fone Bluetooth In-Ear,1065.49,Infantil,cancelado,Beleza
8,2026-02-03,01:58:17,Liquidificador 1200W,2364.95,Infantil,ativo,Beleza
9,2026-02-03,11:10:33,Air Fryer 4L Digital,1646.7,Infantil,produzinho,Moda
2,2026-02-03,18:02:11,Tênis Running Leve,456.72,Sustentável,produzinho,Eletrônicos
24,2026-02-03,14:56:38,Perfume Feminino 100ml,626.74,Acessórios,em baixa,Beleza
9,2026-02-03,04:34:39,Air Fryer 4L Digital,1001.92,Básico,em baixa,Beleza
5,2026-02-03,06:59:34,Mochila Notebook 15.6,1651.17,Premium,cancelado,Beleza
27,2026-02-03,06:02:34,Livro Best‑Seller,1650.43,Importado,ativo,Esportes
13,2026-02-03,12:50:40,Câmera de Segurança Wi‑Fi,856.34,Sustentável,cancelado,Moda
12,2026-02-03,23:43:59,"Monitor 24"" Full HD",1924.41,Acessórios,ativo,Moda
8,2026-02-03,14:59:25,Liquidificador 1200W,1856.1,Sustentável,produzinho,Esportes
4,2026-02-03,21:49:42,Smartwatch Fitness Pro,162.32,Edição Especial,cancelado,Esportes
25,2026-02-03,00:34:34,Creme Hidratante 400ml,379.24,Infantil,cancelado,Esportes
15,2026-02-03,21:11:03,Power Bank 20.000mAh,2268.74,Importado,ativo,Esportes
3,2026-02-03,22:44:55,Fone Bluetooth In-Ear,48.68,Sustentável,cancelado,Moda
1,2026-02-03,08:00:55,Camiseta Básica Algodão,424.7,Sustentável,ativo,Eletrônicos
9,2026-02-03,23:58:40,Air Fryer 4L Digital,541.19,Sustentável,ativo,Eletrônicos
29,2026-02-03,18:50:29,Boneco Colecionável,1454.48,Edição Especial,em baixa,Esportes
1,2026-02-03,22:09:46,Camiseta Básica Algodão,922.8,Básico,ativo,Esportes
9,2026-02-03,09:54:10,Air Fryer 4L Digital,1319.5,Premium,produzinho,Esportes
4,2026-02-03,20:55:25,Smartwatch Fitness Pro,1908.33,Acessórios,ativo,Eletrônicos
5,2026-02-03,22:22:56,Mochila Notebook 15.6,1050.81,Edição Especial,em baixa,Esportes
1,2026-02-03,23:09:00,Camiseta Básica Algodão,471.21,Sustentável,ativo,Eletrônicos
25,2026-02-03,00:54:33,Creme Hidratante 400ml,2342.61,Importado,em baixa,Casa & Cozinha
6,2026-02-03,05:49:46,Garrafa Térmica 750ml,1862.03,Acessórios,produzinho,Beleza
21,2026-02-03,00:34:56,Jogo de Lençol Queen,912.79,Sustentável,em baixa,Esportes
24,2026-02-03,19:17:12,Perfume Feminino 100ml,1894.76,Básico,ativo,Casa & Cozinha
23,2026-02-03,12:23:06,Perfume Masculino 100ml,1622.75,Edição Especial,ativo,Casa & Cozinha
3,2026-02-03,13:35:30,Fone Bluetooth In-Ear,885.42,Premium,produzinho,Casa & Cozinha
9,2026-02-03,03:35:03,Air Fryer 4L Digital,788.59,Infantil,ativo,Esportes
25,2026-02-03,13:49:35,Creme Hidratante 400ml,1125.84,Sustentável,ativo,Beleza
24,2026-02-03,08:26:30,Perfume Feminino 100ml,1777.91,Acessórios,em baixa,Esportes
23,2026-02-03,14:19:23,Perfume Masculino 100ml,796.54,Infantil,cancelado,Eletrônicos
28,2026-02-03,13:28:51,Caderno Universitário 10 matérias,862.2,Premium,em baixa,Eletrônicos
27,2026-02-03,18:00:23,Livro Best‑Seller,1580.76,Sustentável,em baixa,Casa & Cozinha
18,2026-02-03,16:04:54,Organizador de Cabos,1018.92,Importado,cancelado,Esportes
9,2026-02-03,16:17:31,Air Fryer 4L Digital,1112.39,Básico,cancelado,Esportes
6,2026-02-03,06:16:20,Garrafa Térmica 750ml,2401.44,Acessórios,ativo,Moda
9,2026-02-03,17:50:48,Air Fryer 4L Digital,607.71,Acessórios,cancelado,Beleza
10,2026-02-03,23:48:02,Teclado Mecânico RGB,2371.88,Edição Especial,ativo,Esportes
21,2026-02-03,18:02:23,Jogo de Lençol Queen,1478.55,Importado,em baixa,Esportes
30,2026-02-03,13:55:02,Lego Compatível 500 peças,1918.6,Sustentável,ativo,Moda
2,2026-02-03,21:30:57,Tênis Running Leve,1303.96,Sustentável,ativo,Beleza
14,2026-02-03,13:54:14,Lâmpada Smart LED,1014.56,Acessórios,produzinho,Beleza
4,2026-02-03,22:30:06,Smartwatch Fitness Pro,2141.76,Edição Especial,cancelado,Beleza
2,2026-02-03,09:33:33,Tênis Running Leve,1844.01,Edição Especial,em baixa,Beleza
12,2026-02-03,03:15:04,"Monitor 24"" Full HD",1138.91,Premium,ativo,Moda
24,2026-02-03,16:22:38,Perfume Feminino 100ml,668.58,Premium,em baixa,Eletrônicos
25,2026-02-03,12:17:41,Creme Hidratante 400ml,623.25,Importado,ativo,Eletrônicos
17,2026-02-03,16:05:18,Cabo USB‑C Reforçado 2m,738.4,Sustentável,cancelado,Casa & Cozinha
14,2026-02-03,00:09:23,Lâmpada Smart LED,1325.5,Importado,ativo,Moda
26,2026-02-03,08:51:29,Shampoo Reparação 500ml,655.04,Básico,cancelado,Casa & Cozinha
17,2026-02-03,21:02:02,Cabo USB‑C Reforçado 2m,1619.94,Premium,produzinho,Casa & Cozinha
1,2026-02-03,07:22:46,Camiseta Básica Algodão,1738.81,Infantil,cancelado,Casa & Cozinha
21,2026-02-03,19:18:47,Jogo de Lençol Queen,192.79,Importado,ativo,Eletrônicos
25,2026-02-03,20:34:09,Creme Hidratante 400ml,1905.28,Acessórios,produzinho,Moda
23,2026-02-03,11:23:08,Perfume Masculino 100ml,1687.5,Premium,cancelado,Eletrônicos
21,2026-02-03,06:57:35,Jogo de Lençol Queen,2162.3,Infantil,produzinho,Esportes
4,2026-02-03,22:09:40,Smartwatch Fitness Pro,1820.58,Importado,cancelado,Casa & Cozinha
25,2026-02-03,11:36:29,Creme Hidratante 400ml,1448.14,Edição Especial,produzinho,Beleza
15,2026-02-03,18:52:00,Power Bank 20.000mAh,730.04,Acessórios,em baixa,Moda
28,2026-02-03,14:47:52,Caderno Universitário 10 matérias,1662.29,Básico,produzinho,Beleza
17,2026-02-03,06:24:43,Cabo USB‑C Reforçado 2m,2189.69,Edição Especial,produzinho,Beleza
30,2026-02-03,06:59:43,Lego Compatível 500 peças,2326.55,Básico,produzinho,Moda
18,2026-02-03,04:09:33,Organizador de Cabos,1077.49,Acessórios,produzinho,Casa & Cozinha
30,2026-02-03,14:54:28,Lego Compatível 500 peças,1233.51,Infantil,ativo,Casa & Cozinha
24,2026-02-03,10:28:26,Perfume Feminino 100ml,311.41,Acessórios,ativo,Eletrônicos
27,2026-02-03,22:21:57,Livro Best‑Seller,266.02,Básico,em baixa,Eletrônicos
14,2026-02-03,05:55:21,Lâmpada Smart LED,1311.42,Importado,produzinho,Casa & Cozinha
25,2026-02-03,00:08:53,Creme Hidratante 400ml,595.77,Infantil,cancelado,Moda
24,2026-02-03,08:07:03,Perfume Feminino 100ml,392.8,Básico,ativo,Esportes
25,2026-02-03,08:46:59,Creme Hidratante 400ml,1778.97,Edição Especial,ativo,Esportes
29,2026-02-03,16:45:11,Boneco Colecionável,88.54,Premium,produzinho,Moda
7,2026-02-03,06:56:03,Cafeteira Elétrica 30xícaras,388.74,Sustentável,em baixa,Beleza
24,2026-02-03,23:01:21,Perfume Feminino 100ml,1294.3,Sustentável,cancelado,Beleza
26,2026-02-03,11:59:23,Shampoo Reparação 500ml,697.04,Infantil,produzinho,Beleza
11,2026-02-03,20:12:27,Mouse Gamer 12000 DPI,911.26,Edição Especial,ativo,Eletrônicos
13,2026-02-03,01:07:33,Câmera de Segurança Wi‑Fi,2312.48,Infantil,cancelado,Eletrônicos
26,2026-02-03,23:37:42,Shampoo Reparação 500ml,941.04,Importado,em baixa,Casa & Cozinha
7,2026-02-03,13:09:23,Cafeteira Elétrica 30xícaras,2477.61,Acessórios,ativo,Moda
15,2026-02-03,20:00:30,Power Bank 20.000mAh,2182.67,Importado,em baixa,Moda
29,2026-02-03,07:11:48,Boneco Colecionável,2014.55,Edição Especial,cancelado,Eletrônicos
3,2026-02-03,08:12:35,Fone Bluetooth In-Ear,1382.32,Infantil,em baixa,Moda
12,2026-02-03,04:18:28,"Monitor 24"" Full HD",363.48,Premium,ativo,Eletrônicos
12,2026-02-03,16:37:05,"Monitor 24"" Full HD",1328.74,Edição Especial,ativo,Moda
6,2026-02-03,17:33:41,Garrafa Térmica 750ml,1558.55,Importado,produzinho,Beleza
12,2026-02-03,22:16:26,"Monitor 24"" Full HD",2272.99,Acessórios,em baixa,Beleza
24,2026-02-03,15:28:46,Perfume Feminino 100ml,270.79,Premium,cancelado,Moda
15,2026-02-03,10:31:04,Power Bank 20.000mAh,1391.5,Premium,cancelado,Eletrônicos
2,2026-02-03,20:47:41,Tênis Running Leve,1236.29,Básico,cancelado,Casa & Cozinha
22,2026-02-03,18:13:27,Toalha de Banho Premium,518.17,Básico,produzinho,Casa & Cozinha
8,2026-02-03,08:57:31,Liquidificador 1200W,2191.5,Edição Especial,produzinho,Beleza
29,2026-02-03,20:31:24,Boneco Colecionável,1337.04,Edição Especial,em baixa,Esportes
12,2026-02-03,08:02:20,"Monitor 24"" Full HD",2154.19,Premium,ativo,Esportes
19,2026-02-03,15:13:49,Kit Ferramentas 46 peças,1471.31,Infantil,em baixa,Esportes
21,2026-02-03,07:01:35,Jogo de Lençol Queen,2171.5,Sustentável,ativo,Beleza
26,2026-02-03,10:32:51,Shampoo Reparação 500ml,1760.62,Básico,ativo,Casa & Cozinha
30,2026-02-03,20:50:10,Lego Compatível 500 peças,1584.49,Edição Especial,cancelado,Moda
15,2026-02-03,07:41:39,Power Bank 20.000mAh,1954.04,Básico,em baixa,Casa & Cozinha
2,2026-02-03,08:36:37,Tênis Running Leve,330.87,Acessórios,ativo,Moda
27,2026-02-03,08:49:43,Livro Best‑Seller,408.14,Sustentável,cancelado,Moda
19,2026-02-03,10:54:33,Kit Ferramentas 46 peças,592.03,Acessórios,produzinho,Esportes
6,2026-02-03,08:37:29,Garrafa Térmica 750ml,174.13,Básico,ativo,Beleza
23,2026-02-03,12:01:16,Perfume Masculino 100ml,493.06,Importado,em baixa,Casa & Cozinha
29,2026-02-03,23:46:57,Boneco Colecionável,1093.03,Edição Especial,ativo,Esportes
29,2026-02-03,02:11:18,Boneco Colecionável,312.58,Importado,em baixa,Moda
24,2026-02-03,17:39:20,Perfume Feminino 100ml,2208.62,Sustentável,produzinho,Esportes
30,2026-02-03,06:23:16,Lego Compatível 500 peças,666.59,Edição Especial,ativo,Eletrônicos
22,2026-02-03,20:21:11,Toalha de Banho Premium,1854.07,Infantil,ativo,Eletrônicos
30,2026-02-03,02:15:23,Lego Compatível 500 peças,864.18,Edição Especial,ativo,Eletrônicos
7,2026-02-03,09:00:50,Cafeteira Elétrica 30xícaras,1001.45,Acessórios,em baixa,Casa & Cozinha
23,2026-02-03,05:14:18,Perfume Masculino 100ml,2149.2,Acessórios,produzinho,Beleza
27,2026-02-03,14:19:42,Livro Best‑Seller,1325.56,Importado,cancelado,Moda
8,2026-02-03,01:59:09,Liquidificador 1200W,2324.82,Premium,cancelado,Esportes
27,2026-02-03,19:00:21,Livro Best‑Seller,1827.55,Importado,produzinho,Esportes
15,2026-02-03,05:27:16,Power Bank 20.000mAh,282.41,Acessórios,ativo,Beleza
4,2026-02-03,18:05:01,Smartwatch Fitness Pro,975.69,Infantil,produzinho,Beleza
5,2026-02-03,12:05:49,Mochila Notebook 15.6,346.37,Importado,produzinho,Moda
21,2026-02-03,07:26:17,Jogo de Lençol Queen,83.43,Importado,ativo,Eletrônicos
24,2026-02-03,20:00:30,Perfume Feminino 100ml,120.23,Importado,cancelado,Moda
17,2026-02-03,00:43:17,Cabo USB‑C Reforçado 2m,702.79,Infantil,produzinho,Casa & Cozinha
21,2026-02-03,20:26:29,Jogo de Lençol Queen,573.37,Edição Especial,produzinho,Casa & Cozinha
11,2026-02-03,14:17:19,Mouse Gamer 12000 DPI,320.44,Premium,ativo,Beleza
14,2026-02-03,04:33:20,Lâmpada Smart LED,1402.27,Edição Especial,cancelado,Casa & Cozinha
27,2026-02-03,13:21:01,Livro Best‑Seller,1550.1,Infantil,ativo,Moda
21,2026-02-03,18:21:02,Jogo de Lençol Queen,1581.5,Básico,em baixa,Beleza
9,2026-02-03,01:01:15,Air Fryer 4L Digital,567.78,Infantil,em baixa,Beleza
17,2026-02-03,09:31:16,Cabo USB‑C Reforçado 2m,2211.39,Básico,produzinho,Moda
19,2026-02-03,23:04:28,Kit Ferramentas 46 peças,2496.63,Edição Especial,produzinho,Eletrônicos
28,2026-02-03,01:57:26,Caderno Universitário 10 matérias,2073.8,Sustentável,ativo,Casa & Cozinha
9,2026-02-03,13:11:15,Air Fryer 4L Digital,2347.13,Básico,produzinho,Beleza
2,2026-02-03,01:43:34,Tênis Running Leve,400.25,Infantil,produzinho,Esportes
19,2026-02-03,11:04:20,Kit Ferramentas 46 peças,1565.03,Sustentável,cancelado,Esportes
16,2026-02-03,10:30:59,Carregador Turbo USB‑C,228.47,Infantil,cancelado,Eletrônicos
15,2026-02-03,10:55:41,Power Bank 20.000mAh,17.68,Infantil,produzinho,Casa & Cozinha
8,2026-02-03,07:46:53,Liquidificador 1200W,567.87,Edição Especial,ativo,Eletrônicos
7,2026-02-03,18:33:19,Cafeteira Elétrica 30xícaras,986.16,Básico,em baixa,Esportes
